column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,75753,81.0,0.0,1.0,2.4059245178408775,2.0,5.0,63.0,2.8083422344268807,45,
CURRENT_FIX_DURATION,numeric,397883,0.0,101.0,132.0,225.02620116969058,203.0,338.0,999.0,97.57649683330469,891,
CURRENT_FIX_INDEX,numeric,397883,0.0,1.0,9.0,56.03273575397793,45.0,116.0,483.0,47.673119495363636,483,
CURRENT_FIX_INTEREST_AREAS,categorical,397883,0.0,,,,,,,,5851,
CURRENT_FIX_INTEREST_AREA_DATA,categorical,359861,9.6,,,,,,,,15917,
CURRENT_FIX_INTEREST_AREA_DWELL_TIME,numeric,359861,9.6,101.0,138.0,291.1268378623969,227.0,512.0,3572.0,209.9924123263178,1561,
CURRENT_FIX_INTEREST_AREA_FIX_COUNT,numeric,359861,9.6,1.0,1.0,1.269937559224256,1.0,2.0,11.0,0.6249020720189811,11,"{1.0: 79.5, 2.0: 16.0, 3.0: 3.3, 4.0: 0.8, 5.0: 0.2, 6.0: 0.1, 7.0: 0.0, 8.0: 0.0, 9.0: 0.0, 11.0: 0.0, 10.0: 0.0}"
CURRENT_FIX_INTEREST_AREA_ID,numeric,359861,9.6,1.0,33.0,188.5306104301383,165.0,375.0,677.0,131.2213456962456,676,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,397883,0.0,-1.0,0.0,36.12854029953529,31.0,78.0,163.0,29.46384454486641,165,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,359861,9.6,,,,,,,,103,
CURRENT_FIX_INTEREST_AREA_RUN_ID,numeric,359861,9.6,1.0,1.0,1.1262431883421655,1.0,2.0,11.0,0.406844035921474,11,"{1.0: 89.4, 2.0: 9.0, 3.0: 1.3, 4.0: 0.2, 5.0: 0.1, 6.0: 0.0, 7.0: 0.0, 8.0: 0.0, 9.0: 0.0, 10.0: 0.0, 11.0: 0.0}"
CURRENT_FIX_LABEL,categorical,397883,0.0,,,,,,,,56592,
CURRENT_FIX_NEAREST_INTEREST_AREA,numeric,397883,0.0,1.0,30.0,188.00828635553668,165.0,378.0,762.0,133.4575044867937,677,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,397883,0.0,0.0,0.14,0.577736822131129,0.46,0.95,36.33,0.7763624137654948,1112,
CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,categorical,397883,0.0,,,,,,,,103,
CURRENT_FIX_PUPIL,numeric,397883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
CURRENT_FIX_REFIX_INTEREST_AREA,numeric,359861,9.6,0.0,0.0,6.283248254187034,0.0,4.0,475.0,25.351844374461905,364,
CURRENT_FIX_REFIX_PREV_INTEREST_AREA,numeric,359861,9.6,0.0,0.0,0.7061254206485282,1.0,1.0,1.0,0.45553582472710646,2,"{1.0: 70.6, 0.0: 29.4}"
CURRENT_FIX_RUN_INDEX,numeric,359861,9.6,1.0,1.0,1.0071083001492243,1.0,1.0,4.0,0.08545367969794176,4,"{1.0: 99.3, 2.0: 0.7, 3.0: 0.0, 4.0: 0.0}"
CURRENT_FIX_RUN_SIZE,numeric,359861,9.6,1.0,1.0,1.0142166002984485,1.0,1.0,4.0,0.12144194558779788,4,"{1.0: 98.6, 2.0: 1.4, 3.0: 0.0, 4.0: 0.0}"
CURRENT_FIX_X,numeric,397883,0.0,-1563.8,302.4,865.5630431559026,843.9,1476.6,3270.0,424.8126304708113,16339,
