column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,1645,99.7,0.0,1.0,2.188449848024316,1.0,4.600000000000136,22.0,2.3811890223256276,21,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,654943,0.0,1.0,14.0,71.63690122651894,69.0,132.0,187.0,43.732176077511845,187,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_BOTTOM,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_DWELL_TIME,numeric,501357,23.5,1.0,153.0,388.2241057769214,293.0,715.0,15138.0,330.9328592310617,3409,
IA_DWELL_TIME_%,numeric,501357,23.5,2.6378264310208388e-05,0.003535594839942666,0.009420432944987305,0.007648555076662192,0.01713286788247091,0.2429312260772935,0.006877600909311461,434276,
IA_FIRST_FIXATION_DURATION,numeric,501357,23.5,1.0,124.0,223.99056361036148,209.0,338.0,4986.0,99.00359318340224,1183,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,654943,0.0,0.0,0.0,0.6232649253446483,1.0,1.0,1.0,0.4845679691164059,2,"{1: 62.3, 0: 37.7}"
IA_FIRST_RUN_DWELL_TIME,numeric,501357,23.5,1.0,135.0,281.6065238941513,236.0,469.0,6932.0,188.07935009734825,2241,
IA_FIRST_RUN_FIXATION_COUNT,numeric,501357,23.5,1.0,1.0,1.2716567236520084,1.0,2.0,25.0,0.644290740723983,24,
IA_FIRST_RUN_LANDING_POSITION,numeric,501357,23.5,0.0,0.0,2.467810362675698,2.0,5.0,15.0,1.942987691547321,16,
IA_FIRST_RUN_LAUNCH_SITE,numeric,496343,24.2,-110.0,-5.0,-1.5008210048293216,4.0,10.0,108.0,24.390223675458785,218,
IA_FIXATION_%,numeric,501357,23.5,0.0015267175572519084,0.00423728813559322,0.009420432944987301,0.0076045627376425855,0.01675977653631285,0.15789473684210525,0.006165778592297498,2661,
IA_FIXATION_COUNT,numeric,501357,23.5,1.0,1.0,1.7537762512540964,1.0,3.0,53.0,1.2786474770832732,38,
IA_ID,numeric,654943,0.0,1.0,14.0,71.63690122651894,69.0,132.0,187.0,43.732176077511845,187,
IA_LABEL,categorical,654943,0.0,,,,,,,,793,
IA_LAST_FIXATION_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_DWELL_TIME,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_FIXATION_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LEFT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_IN,numeric,501357,23.5,0.0,0.0,0.2262160496412736,0.0,1.0,1.0,0.41838104362387835,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_IN_COUNT,numeric,501357,23.5,0.0,0.0,0.2262160496412736,0.0,1.0,1.0,0.41838104362387835,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_OUT,numeric,501357,23.5,0.0,0.0,0.22648930801803904,0.0,1.0,1.0,0.41855973385847917,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_OUT_COUNT,numeric,501357,23.5,0.0,0.0,0.22648930801803904,0.0,1.0,1.0,0.41855973385847917,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_OUT_FULL_COUNT,numeric,501357,23.5,0.0,0.0,0.22648930801803904,0.0,1.0,1.0,0.41855973385847917,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_PATH_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RIGHT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RUN_COUNT,numeric,501357,23.5,1.0,1.0,1.3808782963038313,1.0,2.0,24.0,0.7425890565254621,19,
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,496592,24.2,0.0,0.0,251.68143667235879,223.0,501.0,9823.0,233.86307470057685,2321,
IA_SKIP,numeric,654943,0.0,0.0,0.0,0.23450284986632425,0.0,1.0,1.0,0.4236880188985336,2,"{0.0: 76.5, 1.0: 23.5}"
IA_TOP,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
LengthCategory,categorical,654943,0.0,,,,,,,,4,"{1: 48.3, 2: 45.2, 3: 4.2, 0: 2.3}"
NEXT_FIX_INTEREST_AREA_INDEX,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_AMPLITUDE,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_AVG_VELOCITY,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_END_X,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_END_Y,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_START_X,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_START_Y,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
PARAGRAPH_RT,numeric,654943,0.0,11719239.0,13978240.0,16554144.175074777,16786773.0,18738243.0,19493135.0,2344652.047498542,12,"{18379981.0: 10.8, 18738243.0: 10.3, 18527498.0: 10.1, 19493135.0: 8.9, 14982543.0: 8.4, 18617052.0: 8.2, 16786773.0: 8.0, 14560831.0: 7.5, 13978240.0: 7.1, 14107525.0: 7.1, 14747813.0: 7.0, 11719239.0: 6.4}"
Relationship,categorical,1645,99.7,,,,,,,,39,
TAG,categorical,1645,99.7,,,,,,,,30,
TOWRE_nonword,numeric,650625,0.7,20.0,38.0,50.512730067243034,53.0,61.0,69.0,9.118294155691185,44,
TOWRE_word,numeric,650625,0.7,36.0,65.0,81.15949740634005,82.0,96.0,104.0,12.14574591748474,59,
TRIAL_IA_COUNT,numeric,654943,0.0,98.0,107.0,144.68384729663498,142.0,187.0,374.0,32.0047134955763,24,
Token,categorical,1645,99.7,,,,,,,,788,
Token_idx,numeric,1645,99.7,0.0,13.0,70.44072948328268,68.0,131.0,184.0,43.616356331237895,185,
Word,categorical,1645,99.7,,,,,,,,788,
Word_idx,numeric,1645,99.7,1.0,14.0,71.44072948328268,69.0,132.0,185.0,43.616356331237895,185,
blink,numeric,654943,0.0,0.0,0.0,0.10827354441531553,0.0,1.0,1.0,0.3107258138830446,2,"{0.0: 89.2, 1.0: 10.8}"
cft20,numeric,628414,4.1,1.0,6.0,8.694045645068378,9.0,11.0,12.0,1.933418617444493,12,"{9.0: 22.5, 10.0: 21.4, 8.0: 16.0, 7.0: 12.0, 11.0: 9.8, 12.0: 5.8, 6.0: 5.5, 5.0: 4.0, 4.0: 2.3, 2.0: 0.3, 3.0: 0.2, 1.0: 0.2}"
cond,numeric,654943,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
distance_to_head,numeric,1645,99.7,-22.0,-3.0,-0.19939209726443768,0.0,3.0,18.0,3.228390576270867,35,
end_of_line,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
entity_type,categorical,73,100.0,,,,,,,,9,"{'DATE': 28.8, 'PERSON': 17.8, 'TIME': 13.7, 'CARDINAL': 9.6, 'ORG': 8.2, 'ORDINAL': 8.2, 'GPE': 6.8, 'FAC': 5.5, 'NORP': 1.4}"
firstfix.cland,numeric,501357,23.5,-8.0,-3.0,-0.8187788342438621,-0.5,1.5,7.0,1.816491571740931,31,
firstfix.sac.in,numeric,496343,24.2,-112.0,-7.0,0.04428187765315518,7.0,12.0,111.0,25.770658888778456,222,
firstfix.sac.out,numeric,499716,23.7,-112.0,-8.0,-0.45784205428683494,5.0,11.0,107.0,21.842710156702157,220,
firstrun.gopast,numeric,496592,24.2,0.0,0.0,360.6478678673841,239.0,671.0,73604.0,923.7444638991462,5897,
firstrun.gopast.sel,numeric,496592,24.2,0.0,0.0,251.68143667235879,223.0,501.0,9823.0,233.86307470057685,2321,
firstrun.refix,numeric,501357,23.5,0.0,0.0,0.20569773634356356,0.0,1.0,1.0,0.4042109640957836,2,"{0.0: 79.4, 1.0: 20.6}"
firstrun.reg.in,numeric,501357,23.5,0.0,0.0,0.11195615100616926,0.0,1.0,1.0,0.3153128122423657,2,"{0.0: 88.8, 1.0: 11.2}"
firstrun.reg.out,numeric,501357,23.5,0.0,0.0,0.19442433236196963,0.0,1.0,1.0,0.39575727883055595,2,"{0.0: 80.6, 1.0: 19.4}"
firstrun.skip,numeric,654943,0.0,0.0,0.0,0.3981980111246322,0.0,1.0,1.0,0.4895270380177683,2,"{0.0: 60.2, 1.0: 39.8}"
gpt2_surprisal,numeric,1645,99.7,0.000739539333153516,0.4199162423610687,3.4666662216186523,2.8083670139312744,7.17411470413208,45.73716735839844,3.0719010829925537,1643,
head_direction,categorical,1645,99.7,,,,,,,,3,"{'RIGHT': 49.2, 'LEFT': 45.2, 'SELF': 5.5}"
head_word_index,numeric,1645,99.7,1.0,15.0,71.24133738601823,68.0,132.0,185.0,43.490673476913614,172,
is_content_word,numeric,1645,99.7,0.0,0.0,0.5580547112462007,1.0,1.0,1.0,0.49676923066722384,2,"{np.int64(1): 55.8, np.int64(0): 44.2}"
itemid,numeric,654943,0.0,1.0,1.0,6.347660788801468,6.0,11.0,12.0,3.40351102936173,12,"{5: 10.8, 1: 10.3, 7: 10.1, 4: 8.9, 6: 8.4, 12: 8.3, 8: 8.1, 10: 7.5, 3: 7.1, 9: 7.1, 11: 7.0, 2: 6.4}"
lang_x,categorical,654943,0.0,,,,,,,,12,"{'ee': 11.8, 'fi': 11.3, 'ge': 9.4, 'it': 9.4, 'en': 9.2, 'gr': 8.1, 'he': 7.6, 'ru': 7.5, 'du': 7.4, 'sp': 7.4, 'no': 7.1, 'tr': 4.0}"
lang_y,categorical,654943,0.0,,,,,,,,12,"{'ee': 11.8, 'fi': 11.3, 'ge': 9.4, 'it': 9.4, 'en': 9.2, 'gr': 8.1, 'he': 7.6, 'ru': 7.5, 'du': 7.4, 'sp': 7.4, 'no': 7.1, 'tr': 4.0}"
left_dependents_count,numeric,1645,99.7,0.0,0.0,0.49240121580547114,0.0,2.0,6.0,0.8660798412864172,7,"{0.0: 67.8, 1.0: 20.7, 2.0: 7.6, 3.0: 2.4, 4.0: 1.2, 5.0: 0.2, 6.0: 0.1}"
lextale,numeric,654943,0.0,46.25,61.25,76.88425615664264,76.25,93.75,100.0,12.024085292328886,47,
motiv,numeric,650986,0.6,2.2,3.2,3.6545028618126967,3.7,4.1,4.4,0.3393373704916492,21,
normalized_ID,numeric,654943,0.0,0.0,0.06989247311827956,0.3797682861640804,0.3655913978494624,0.7043010752688172,1.0,0.23511922622318196,187,
nrun,numeric,501357,23.5,1.0,1.0,1.3808782963038313,1.0,2.0,24.0,0.7425890565254621,19,
