column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,2009,99.8,0.0,1.0,2.217023394723743,1.0,4.0,19.0,2.4125520244891625,19,
CURENT_FIX_START,numeric,1208284,0.0,1.0,4503.300000000003,27743.994566674723,23873.0,55061.0,203796.0,21276.223497015242,99622,
CURRENT_FIX_BLINK_AROUND,numeric,1208284,0.0,0.0,0.0,0.10856967401703572,0.0,1.0,1.0,0.31109866602077113,2,"{0.0: 89.1, 1.0: 10.9}"
CURRENT_FIX_DURATION,numeric,1208284,0.0,1.0,121.0,222.54368923200175,205.0,340.0,5939.0,105.24048845309167,1526,
CURRENT_FIX_END,numeric,1208284,0.0,1.0,4721.0,27965.538255906726,24093.0,55290.0,203997.0,21282.353766520602,99874,
CURRENT_FIX_INDEX,numeric,1208284,0.0,1.0,19.0,106.64939947893045,94.0,208.0,655.0,76.91873920447402,655,
CURRENT_FIX_INTEREST_AREA_FIX_COUNT,numeric,1208284,0.0,1.0,1.0,1.9149231472071135,1.0,4.0,77.0,1.7072421948339744,77,
CURRENT_FIX_INTEREST_AREA_ID,numeric,1208284,0.0,1.0,3.0,14.531185549092763,12.0,30.0,113.0,11.601492097608665,113,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,1208284,0.0,1.0,12.0,69.08372783219839,66.0,129.0,187.0,43.62281347769343,187,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,1208284,0.0,,,,,,,,793,
CURRENT_FIX_LABEL,categorical,1208284,0.0,,,,,,,,793,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
CURRENT_FIX_PUPIL,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
CURRENT_FIX_PUPIL_SIZE,numeric,1208284,0.0,139.0,530.0,910.3335747224991,863.0,1358.0,7743.0,323.51870826836614,2433,
CURRENT_FIX_X,numeric,1208284,0.0,-218.0,228.9,868.871331243317,848.6,1547.4,2122.2,479.07990968625865,18131,
CURRENT_FIX_Y,numeric,1208284,0.0,-24.2,110.0,271.4062533311705,261.7,446.3,854.0,126.27430385969716,7259,
IA_BOTTOM,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_DWELL_TIME,numeric,879366,27.2,1.0,178.0,601.6028400006368,424.0,1167.0,15138.0,642.6453890766415,3409,
IA_DWELL_TIME_%,numeric,879366,27.2,2.6378264310208388e-05,0.004280298779617742,0.012923045401534758,0.010054947108735468,0.024274051667205043,0.2429312260772935,0.01084025126760987,434276,
IA_FIRST_FIXATION_DURATION,numeric,879366,27.2,1.0,119.0,221.49526135875163,205.0,338.0,4986.0,101.98692034857767,1183,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,879401,27.2,0.0,0.0,0.8073768394623159,1.0,1.0,1.0,0.3943598045052456,2,"{1.0: 80.7, 0.0: 19.3}"
IA_FIRST_RUN_DWELL_TIME,numeric,879366,27.2,1.0,136.0,339.5350502521135,261.0,594.0,6932.0,307.6387544618963,2241,
IA_FIRST_RUN_FIXATION_COUNT,numeric,879366,27.2,1.0,1.0,1.5320787931305053,1.0,2.0,25.0,1.0995331071195062,24,
IA_FIRST_RUN_LANDING_POSITION,numeric,879366,27.2,0.0,0.0,2.5224241100975022,2.0,5.0,15.0,2.076450537552317,16,
IA_FIRST_RUN_LAUNCH_SITE,numeric,866636,28.3,-110.0,-10.0,-3.246431027559437,4.0,10.0,108.0,27.420526261804802,218,
IA_FIXATION_%,numeric,879366,27.2,0.0015267175572519084,0.004830917874396135,0.012960245504895222,0.010471204188481676,0.023622047244094488,0.15789473684210525,0.009645656597410141,2661,
IA_FIXATION_COUNT,numeric,879366,27.2,1.0,1.0,2.6858498054280013,2.0,5.0,53.0,2.3992075517751394,38,
IA_ID,numeric,879401,27.2,1.0,12.0,68.7098991245177,66.0,129.0,187.0,43.433888496262796,187,
IA_LABEL,categorical,879401,27.2,,,,,,,,793,
IA_LAST_FIXATION_DURATION,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LAST_RUN_DWELL_TIME,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LAST_RUN_FIXATION_COUNT,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LEFT,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_REGRESSION_IN,numeric,879366,27.2,0.0,0.0,0.3113834285155442,0.0,1.0,1.0,0.46305942685663787,2,"{0.0: 68.9, 1.0: 31.1}"
IA_REGRESSION_IN_COUNT,numeric,879366,27.2,0.0,0.0,0.3113834285155442,0.0,1.0,1.0,0.46305942685663787,2,"{0.0: 68.9, 1.0: 31.1}"
IA_REGRESSION_IN_COUNT_sum,numeric,1208284,0.0,0.0,0.0,52.71768143913186,41.0,126.0,503.0,56.53504290749759,250,
IA_REGRESSION_OUT,numeric,879366,27.2,0.0,0.0,0.32710611963619246,0.0,1.0,1.0,0.4691566438150004,2,"{0.0: 67.3, 1.0: 32.7}"
IA_REGRESSION_OUT_COUNT,numeric,879366,27.2,0.0,0.0,0.32710611963619246,0.0,1.0,1.0,0.4691566438150004,2,"{0.0: 67.3, 1.0: 32.7}"
IA_REGRESSION_OUT_FULL_COUNT,numeric,879366,27.2,0.0,0.0,0.32710611963619246,0.0,1.0,1.0,0.4691566438150004,2,"{0.0: 67.3, 1.0: 32.7}"
IA_REGRESSION_PATH_DURATION,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_RIGHT,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_RUN_COUNT,numeric,879366,27.2,1.0,1.0,1.7965864042958222,1.0,3.0,24.0,1.174339807299687,19,
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,869322,28.1,0.0,0.0,329.84355049107234,265.0,677.0,9823.0,346.23462900630443,2321,
IA_SKIP,numeric,879401,27.2,0.0,0.0,3.9799818285401084e-05,0.0,0.0,1.0,0.006308587759236468,2,"{0.0: 100.0, 1.0: 0.0}"
IA_TOP,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
LengthCategory,categorical,879401,27.2,,,,,,,,4,"{2: 59.2, 1: 31.8, 3: 8.3, 0: 0.8}"
NEXT_FIX_ANGLE,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_FIX_DISTANCE,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_FIX_INTEREST_AREA_INDEX,numeric,1208283,0.0,1.0,12.0,69.08372955673464,66.0,129.0,187.0,43.62283148808799,187,
NEXT_SAC_AMPLITUDE,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_ANGLE,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_AVG_VELOCITY,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_DURATION,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_END_X,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_END_Y,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_PEAK_VELOCITY,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_START_X,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_START_Y,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
PARAGRAPH_RT,numeric,879401,27.2,11719239.0,13978240.0,16575483.551827893,16786773.0,19493135.0,19493135.0,2340052.004476452,12,"{19493135.0: 10.1, 18379981.0: 9.6, 18738243.0: 9.6, 18527498.0: 9.5, 18617052.0: 9.4, 16786773.0: 8.5, 14982543.0: 7.8, 14560831.0: 7.5, 14747813.0: 7.5, 13978240.0: 7.2, 14107525.0: 7.2, 11719239.0: 6.0}"
PREVIOUS_FIX_ANGLE,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
PREVIOUS_FIX_DISTANCE,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
Relationship,categorical,2009,99.8,,,,,,,,38,
TAG,categorical,2009,99.8,,,,,,,,30,
TOWRE_nonword,numeric,1202078,0.5,20.0,36.0,49.47739497769695,51.0,61.0,69.0,9.467272016593974,44,
TOWRE_word,numeric,1202078,0.5,36.0,65.0,79.90159956342268,81.0,95.0,104.0,11.675942189858954,59,
TRIAL_IA_COUNT,numeric,1208284,0.0,0.0,0.0,104.4998526836406,126.0,173.0,374.0,69.17792086719557,25,
Token,categorical,2009,99.8,,,,,,,,678,
Token_idx,numeric,2009,99.8,0.0,11.0,67.45196615231458,66.0,126.0,183.0,43.55533879122027,180,
Word,categorical,2009,99.8,,,,,,,,678,
Word_idx,numeric,2009,99.8,1.0,12.0,68.45196615231458,67.0,127.0,184.0,43.55533879122027,180,
blink,numeric,879401,27.2,0.0,0.0,0.20233545333698733,0.0,1.0,1.0,0.401741211713928,2,"{0.0: 79.8, 1.0: 20.2}"
cft20,numeric,1166041,3.5,1.0,6.0,8.678199994682863,9.0,11.0,12.0,1.923706113150855,12,"{9.0: 24.1, 10.0: 21.0, 8.0: 15.8, 7.0: 11.5, 11.0: 9.5, 12.0: 5.5, 6.0: 5.3, 5.0: 4.0, 4.0: 2.7, 2.0: 0.3, 1.0: 0.2, 3.0: 0.2}"
cond,numeric,1208284,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
distance_to_head,numeric,2009,99.8,-19.0,-3.0,-0.23195619711299154,0.0,2.0,18.0,3.268672106028038,33,
end_of_line,numeric,879401,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
entity_type,categorical,119,100.0,,,,,,,,9,"{'DATE': 26.1, 'PERSON': 21.8, 'FAC': 15.1, 'ORG': 13.4, 'GPE': 6.7, 'TIME': 5.9, 'ORDINAL': 5.0, 'CARDINAL': 4.2, 'NORP': 1.7}"
firstfix.cland,numeric,879366,27.2,-8.0,-3.5,-1.052736289554065,-1.0,1.5,7.0,1.9916727276855115,31,
