column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,2463,99.9,0.0,1.0,2.2241169305724724,1.0,5.0,19.0,2.4114106834570546,20,
CURENT_FIX_START,numeric,2409160,0.0,1.0,4485.0,28384.641874346245,23855.0,56630.0,234013.0,22869.95876896881,122221,
CURRENT_FIX_BLINK_AROUND,numeric,2409160,0.0,0.0,0.0,0.10167236713211243,0.0,1.0,1.0,0.30221703261973104,2,"{0.0: 89.8, 1.0: 10.2}"
CURRENT_FIX_DURATION,numeric,2409160,0.0,1.0,122.0,224.74214664032277,206.0,345.0,10553.0,107.41431064671603,1777,
CURRENT_FIX_END,numeric,2409160,0.0,1.0,4704.0,28608.384020986567,24077.0,56861.0,234202.0,22876.85525244374,122442,
CURRENT_FIX_INDEX,numeric,2409160,0.0,1.0,19.0,107.93325764996928,94.0,211.0,801.0,81.17645134222658,801,
CURRENT_FIX_INTEREST_AREA_FIX_COUNT,numeric,2335667,3.1,1.0,1.0,1.8948133445392688,1.0,3.0,77.0,1.6651338325654246,77,
CURRENT_FIX_INTEREST_AREA_ID,numeric,2335667,3.1,1.0,3.0,14.886163995124305,12.0,31.0,117.0,12.340420648792362,117,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,2409160,0.0,-1.0,12.0,68.80442768433811,66.0,129.0,187.0,43.46200679634586,188,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,2408055,0.0,,,,,,,,806,
CURRENT_FIX_LABEL,categorical,2408055,0.0,,,,,,,,806,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,1743719,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
CURRENT_FIX_PUPIL,numeric,2409160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
CURRENT_FIX_PUPIL_SIZE,numeric,2336772,3.0,139.0,515.0,935.0795178134623,869.0,1438.0,7743.0,373.6212662473733,2961,
CURRENT_FIX_X,numeric,2409160,0.0,-3221.6,220.1,836.0235553055837,800.0,1527.2,3270.0,471.67608117716173,18533,
CURRENT_FIX_Y,numeric,2409160,0.0,-993.9,109.3,278.09471716282854,264.5,459.7,2744.8,137.17936059285006,9352,
IA_BOTTOM,numeric,1743719,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
