column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,1645,99.9,0.0,1.0,2.188449848024316,1.0,4.600000000000136,22.0,2.3811890223256276,21,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,1313763,0.0,1.0,14.0,71.80535987084428,69.0,133.0,187.0,43.83018551857343,187,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,1313763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_BOTTOM,numeric,1313763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_DWELL_TIME,numeric,1000685,23.8,1.0,153.0,389.66873891384404,293.0,721.0,15138.0,332.64210269489513,3985,
IA_DWELL_TIME_%,numeric,1000685,23.8,2.6378264310208388e-05,0.003586505675544123,0.009486501746303786,0.007739846968805179,0.017214819191512618,0.2429312260772935,0.006816572576988564,845519,
IA_FIRST_FIXATION_DURATION,numeric,1000685,23.8,1.0,126.0,226.5999390417564,210.0,343.0,10553.0,102.42544573392674,1399,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,1313763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,1313763,0.0,0.0,0.0,0.5970955187503377,1.0,1.0,1.0,0.4904820520221248,2,"{1: 59.7, 0: 40.3}"
IA_FIRST_RUN_DWELL_TIME,numeric,1000685,23.8,1.0,136.0,282.8905499732683,237.0,470.0,10553.0,188.46692671203678,2616,
IA_FIRST_RUN_FIXATION_COUNT,numeric,1000685,23.8,1.0,1.0,1.2620395029404858,1.0,2.0,25.0,0.6265387129774096,24,
IA_FIRST_RUN_LANDING_POSITION,numeric,1000685,23.8,0.0,0.0,4.185877473930358,2.0,6.0,239.9,10.721159761111048,1568,
