column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AVERAGE_BLINK_DURATION,numeric,1260763,4.1,13.71,87.6,290.69823609988555,203.44,548.25,11958.0,427.5320219173456,1564,
AVERAGE_FIXATION_DURATION,numeric,1315160,0.0,30.0,161.31,196.09397610937071,194.89,235.21,334.9,30.863154280913164,1744,
AVERAGE_SACCADE_AMPLITUDE,numeric,1315160,0.0,1.58,3.39,4.441128744791509,4.43,5.48,8.77,0.8393491221740453,393,
AbsDistance2Head,numeric,1255435,4.5,0.0,1.0,2.151835817863928,1.0,4.0,25.0,2.423371970178611,16,
BLINK_COUNT,numeric,1315160,0.0,0.0,1.0,6.944692660969007,5.0,14.0,78.0,7.857681035138856,51,
CURRENT_FIX_DURATION,numeric,1315160,0.0,1.0,101.0,210.90607986860914,194.0,332.0,3834.0,108.09555978551853,1144,
CURRENT_FIX_INDEX,numeric,1315160,0.0,0.0,69.0,372.5137891967517,349.0,710.0,1187.0,240.1846751143296,1188,
CURRENT_FIX_INTEREST_AREA_DWELL_TIME,numeric,1255435,4.5,7.0,159.0,504.3227128445519,384.0,983.0,9861.0,440.7705134237876,2180,
CURRENT_FIX_INTEREST_AREA_ID,numeric,1255435,4.5,1.0,12.0,59.81419587632972,57.0,111.0,146.0,36.65893661675022,146,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,1315160,0.0,-1.0,7.0,57.05245749566593,55.0,111.0,146.0,37.98913348982325,147,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,1255435,4.5,,,,,,,,1114,
CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,numeric,1255435,4.5,960.0,2624.0,5400.327213276673,5056.0,8732.0,13696.0,2423.3074324252557,336,
CURRENT_FIX_INTEREST_AREA_RUN_ID,numeric,1255435,4.5,1.0,1.0,1.3843090243620737,1.0,2.0,13.0,0.7394776774311133,13,"{1.0: 72.1, 2.0: 20.4, 3.0: 5.3, 4.0: 1.5, 5.0: 0.4, 6.0: 0.1, 7.0: 0.0, 8.0: 0.0, 9.0: 0.0, 11.0: 0.0, 10.0: 0.0, 13.0: 0.0, 12.0: 0.0}"
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,1315160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
CURRENT_FIX_PUPIL,numeric,1315160,0.0,176.0,1033.0,1580.422313634843,1508.0,2243.0,4318.0,493.32271466816815,3586,
CURRENT_FIX_X,numeric,1315160,0.0,-324.8,126.9,476.65557802852885,467.8,839.9,1973.3,259.2547831221618,9829,
CURRENT_FIX_Y,numeric,1315160,0.0,-489.6,123.5,357.71168755132453,350.7,606.3,1442.6,179.4868396772345,8744,
FD,numeric,1255435,4.5,0.0,0.0,150.38024270471988,159.0,309.0,1523.0,131.54057252178904,728,
FFD,numeric,1255435,4.5,0.0,0.0,78.70432559232458,0.0,259.0,1523.0,122.5003522092974,665,
FFID,numeric,1255435,4.5,0.0,0.0,49.76210636154003,33.0,128.0,398.0,55.17478502849185,345,
FIXATION_COUNT,numeric,1315160,0.0,1.0,40.0,90.69446227075032,79.0,157.0,462.0,51.04993354568676,234,
FPF,numeric,1255435,4.5,0.0,0.0,0.3532879041925707,0.0,1.0,1.0,0.4779913628226943,2,"{0.0: 64.7, 1.0: 35.3}"
FPRT,numeric,1255435,4.5,0.0,0.0,95.12659357115263,0.0,305.0,2628.0,162.8295719021522,943,
FPReg,numeric,1255435,4.5,0.0,0.0,0.11261037011075842,0.0,1.0,1.0,0.3161160455460469,2,"{0.0: 88.7, 1.0: 11.3}"
FRT,numeric,1255435,4.5,0.0,0.0,178.50141982659397,170.0,385.0,2796.0,177.77282783428728,1054,
Fix,numeric,1255435,4.5,0.0,0.0,0.6880443830226176,1.0,1.0,1.0,0.463292004012435,2,"{1.0: 68.8, 0.0: 31.2}"
IA_DWELL_TIME,numeric,1255435,4.5,0.0,0.0,277.6671034342678,204.0,666.0,7279.0,328.5493354956412,1643,
IA_DWELL_TIME_%,numeric,1255435,4.5,0.0,0.0,0.001843539198917896,0.0013861298069795713,0.004374605704419431,0.06504976868077948,0.0021852922283582725,29752,
IA_FIRST_FIXATION_DURATION,numeric,1255435,4.5,0.0,0.0,78.70432559232458,0.0,259.0,1523.0,122.5003522092974,665,
IA_FIRST_FIXATION_PREVIOUS_FIX_IA,numeric,1255435,4.5,-1.0,0.0,37.7062571937217,26.0,98.0,140.0,39.282199859738064,142,
IA_FIRST_FIXATION_PREVIOUS_IAREAS,numeric,1255435,4.5,-1.0,0.0,37.7062571937217,26.0,98.0,140.0,39.282199859738064,142,
IA_FIRST_FIXATION_RUN_INDEX,numeric,1255435,4.5,0.0,0.0,49.76210636154003,33.0,128.0,398.0,55.17478502849185,345,
IA_FIRST_FIXATION_TIME,numeric,1255435,4.5,0.0,0.0,78.70432559232458,0.0,259.0,1523.0,122.5003522092974,665,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,1255435,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_FIRST_FIXATION_X,numeric,1255435,4.5,0.0,0.0,326.4436689275032,265.7,793.5,990.1,305.76855156349615,8761,
IA_FIRST_FIXATION_Y,numeric,1255435,4.5,0.0,0.0,231.32186015205886,200.7,547.9,755.7,207.29702302848312,6014,
IA_FIRST_FIX_PROGRESSIVE,numeric,1255435,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_FIRST_RUN_DWELL_TIME,numeric,1255435,4.5,0.0,0.0,95.12659357115263,0.0,305.0,2628.0,162.8295719021522,943,
IA_FIRST_RUN_FIXATION_%,numeric,1255435,4.5,0.0,0.0,0.001448039470654243,0.0,0.004725380084919874,0.0544589774078478,0.002459056075412485,15694,
IA_FIRST_RUN_FIXATION_COUNT,numeric,1255435,4.5,0.0,0.0,0.6880443830226176,1.0,1.0,1.0,0.463292004012435,2,"{1.0: 68.8, 0.0: 31.2}"
IA_FIXATION_%,numeric,1255435,4.5,0.0,0.0,0.0018375969193704176,0.0014326647564469914,0.004273504273504274,0.03856749311294766,0.0020194910092920675,1484,
IA_FIXATION_COUNT,numeric,1255435,4.5,0.0,0.0,1.2979843639853914,1.0,3.0,21.0,1.4089193779659415,17,
